gene_id	gene_name	Cgla.t0000.b1.L001	Cgla.t0000.b1.L002	Cgla.t0000.b4.L001	Cgla.t0000.b4.L002	Cgla.t0015.b1.L001	Cgla.t0015.b1.L002	Cgla.t0015.b2.L001	Cgla.t0015.b2.L002	Cgla.t0030.b1.L001	Cgla.t0030.b1.L002	Cgla.t0030.b2.L001	Cgla.t0030.b2.L002	Cgla.t0045.b1.L001	Cgla.t0045.b1.L002	Cgla.t0045.b2.L001	Cgla.t0045.b2.L002	Cgla.t0060.b1.L001	Cgla.t0060.b1.L002	Cgla.t0060.b2.L001	Cgla.t0060.b2.L002	Cgla.t0090.b1.L001	Cgla.t0090.b1.L002	Cgla.t0090.b2.L001	Cgla.t0090.b2.L002	Cgla.t0120.b1.L001	Cgla.t0120.b1.L002	Cgla.t0120.b2.L001	Cgla.t0120.b2.L002	Cgla.t0180.b1.L001	Cgla.t0180.b1.L002	Cgla.t0180.b2.L001	Cgla.t0180.b2.L002	Cgla.t0240.b1.L001	Cgla.t0240.b1.L002	Cgla.t0240.b2.L001	Cgla.t0240.b2.L002	Cgla.t0360.b1.L001	Cgla.t0360.b1.L002	Cgla.t0360.b2.L001	Cgla.t0360.b2.L002	Cgla.t0480.b1.L001	Cgla.t0480.b1.L002	Cgla.t0480.b2.L001	Cgla.t0480.b2.L002
gene-GWK60_D02717	GWK60_D02717	244.684762467573	310.367486839858	174.689481148127	179.825504561688	203.03147416953	217.557828568935	202.527935324166	140.188981940229	169.323196659576	200.998297319078	170.418720486568	152.126527471709	248.778482410079	230.516698147148	208.545080687297	201.952845408835	310.170973021544	292.956040115033	370.163080660914	331.517512907385	352.306056029753	302.552701687726	378.896882683163	327.474257499704	331.813036325683	378.689761759908	386.721462418385	296.938832009222	483.456423600162	529.570676485719	326.075605694317	406.910951867203	463.824074567369	494.647636163362	391.709310286243	505.174128128972	453.192259761295	525.900048398721	417.308405797367	410.070770268511	495.625636540979	384.632881517835	636.015762258606	743.312209781808
gene-GWK60_D02739	PEX6	158.234675476056	141.079218588253	132.04003617654	126.064526383533	125.112695045782	115.527321900942	103.859745050307	94.1158236526554	140.009836103074	119.921653264453	127.17679774741	114.215905219522	232.662342064496	248.637277891973	230.262510402694	240.9013631469	300.256765628802	286.506687303494	345.008941738152	333.365372754669	418.479545762216	402.156181059914	365.077816134942	379.107563969257	438.497320152397	416.943453584174	448.139856371421	434.246350434676	730.110740712622	753.011153799609	361.190997306586	367.382014341302	464.181713378605	441.031782868921	404.436523698275	407.267002213749	508.93300713292	503.695186108332	423.327194156196	431.161043509908	476.017864464048	458.992890941672	756.670335631122	703.256360817678
gene-GWK60_D02761	GWK60_D02761	503.696237581642	490.882057470982	416.580502723517	408.558944607519	428.502308157862	452.79161297555	459.377547886137	463.438703943893	439.68806996937	399.254636798326	393.229486650022	350.783221146514	344.365732190901	279.201786734521	316.843912929777	297.171074502583	222.209822339763	199.0128743804	269.42244999092	231.227234103307	258.04170628979	216.226923217103	217.794105684745	226.892315368891	328.064514987241	258.343272147742	330.919917517497	305.22207702646	560.703672741907	506.709974703006	337.476513188055	376.292128927984	433.978811048323	429.986763775893	369.651065518207	386.928120224799	505.587782161846	463.882261484452	410.132140917228	422.476415587121	325.925890818885	335.699802509096	527.687227402709	530.166807068758
gene-GWK60_D02783	PEX11	1616.477765186	1631.19289340612	1433.63325400963	1374.89826110635	1562.19655950007	1599.90807597216	1390.7819866249	1492.35856885598	1119.68690035307	1111.44622099387	1177.10762659926	1091.87823682295	2027.84814935894	2002.96807536911	1795.07765902734	1731.88208557196	3922.33718922528	3663.863881145	4207.82709099802	4202.87696875263	4764.91222875709	4649.45254754642	3822.24999370018	3620.63595684761	4960.71472027283	4603.37878538313	5001.43280465022	4639.55728384932	8794.73348115443	8535.78434695503	3619.87720144587	3615.21428036271	4029.81612576527	4092.18141047825	3645.9282717312	3685.53922404947	4295.10446432397	4326.90113306367	3442.72179781094	3370.15784621081	3084.47252226623	3080.26942829132	5214.39441515434	5309.08324636791
gene-GWK60_D02805	GWK60_D02805	13.4755878354542	14.4451838643119	13.7576808523312	12.9661320905817	568.081923528622	258.703702506532	382.523659295201	422.073482761384	0	0	9.79439929902367	14.0782742101772	12.9095469914495	0	0	0	0	5.63569643401009	0	11.1942742838816	11.384620500222	12.5162282578098	0	0	0	0	14.9876191472638	0	0	8.30370418407559	5.50467154647917	0	0	0	8.10732022737633	6.49167147358152	0.000430720170254184	15.7821597146817	5.4463962334522	0.000371909867900471	13.053099336219	8.5938443364523	29.4205026032913	13.5626911702418
gene-GWK60_D02827	GWK60_D02827	13.7307983748083	12.2915003735211	13.9588790497302	9.24303230199142	177.272386533482	390.699670205499	96.4246149739349	87.8766397255882	16.652943531901	24.3500596728164	7.5645375506677	0	0	10.5156253685037	10.2001189320726	12.6579538340203	11.4271287220608	7.47775494774996	9.52238574283328	0	3.85484199199615e-05	0	13.6061368193414	8.52606134017271	9.42839459420536	7.76932153081512	0	11.0966330807091	18.817432758752	6.08083164491254	0	5.52321817215018	6.56509137640558	6.02645108564107	0	0	11.5893981263993	0	6.99704037585713	15.1898386621859	13.4064330743468	10.8295500794392	0	13.1756816305888
gene-GWK60_D02849	GWK60_D02849	267.68732624592	246.385511443119	229.820791070251	231.35501520002	177.852891163934	155.34275954222	151.733418008275	158.007046789252	203.517231119226	204.623060082696	207.213123319397	208.27720437716	245.952499385028	222.823562464995	224.273893896163	217.653219451713	169.495445414084	183.01887740569	201.97951956736	235.41416382278	154.629363558886	131.527427038599	99.6773492131338	126.083299870127	117.633750103595	128.532326959348	147.364848672172	127.855512788725	317.54234757139	302.887249637041	172.683115855578	171.189648189368	244.512255728853	224.816658184347	212.872595687546	219.4297182199	233.355080087921	263.716016735733	192.989900283273	186.81800151368	155.149634991293	170.719577300099	239.478898460814	249.778062908946
gene-GWK60_D02871	GWK60_D02871	218.048442196433	196.603034890318	179.9339333815	171.77046856875	172.011872240856	176.819262661565	138.206913092744	145.947956657342	338.003403741835	335.758760312021	339.636806834068	324.15062152317	113.808008849067	121.930641588818	98.7734318964526	92.1134626464779	10.0608401083138	17.8809851006456	14.7402933106453	12.3421792457542	16.5863635584315	18.5984048539064	11.2741017297055	12.117924308186	43.0659548499657	35.9790724148613	49.7209629856898	30.3701352597617	145.157931597812	144.244646862171	88.0317633770572	90.3424520246928	156.76215085095	142.188427690569	130.986461573364	125.758866283148	160.277341605806	162.274389765154	134.687197745993	127.015486430075	136.686174483256	145.408120174176	200.074120036025	211.35936728409
gene-GWK60_D02893	GWK60_D02893	1007.44919073684	1078.30074103268	926.368690356968	873.049020009203	590.110286466651	579.863043802801	487.318659778099	506.788830052795	305.900805317227	319.015938988469	319.444781686118	303.674160194474	614.01535549676	626.412871075739	548.729076748986	509.531509614056	1011.13629850614	976.99323400997	1217.49792708757	1120.06499975205	1178.90189635106	1132.94052347985	987.294183385611	1012.23743072814	1083.61488078984	1157.14852314919	1155.26219916982	1122.99320981923	1975.66954433829	2028.40012048305	968.427163609709	903.168911487485	1269.7918984115	1341.78817918498	1192.27750245444	1226.34345067041	1301.31047793055	1317.32652240871	1089.62343626886	1045.62400192738	1146.16651442064	1216.46279583625	1863.76360247785	1888.79674592819
gene-GWK60_D02915	GWK60_D02915	440.118518540548	488.021090722511	418.310510193908	404.393842610614	235.006351980747	321.156650398928	221.912241208033	221.179092618811	180.347411643923	258.922302373881	395.573979353947	374.161072383747	365.58427605563	314.870176757707	306.449408630394	318.437708324238	242.910107108899	214.136278724585	276.666545138856	276.841272987793	118.288833301155	221.77369114535	242.538008388345	197.304605536233	290.09463597249	248.814532535322	295.884101503317	197.406708621075	1161.2773928244	999.868074995437	357.304968554732	555.876540733558	775.863212729111	820.9632634765	619.773553566473	674.027628840151	836.843802551752	864.53761627968	686.308689295621	516.725450853088	502.443210882317	655.983587740319	1791.66688344084	1599.12091550446
gene-GWK60_D02937	GWK60_D02937	815.834022478223	779.565016626852	727.302477293164	739.752834197059	721.69445649409	749.320843390641	656.615293643198	666.645883576994	646.876085500096	650.34635050995	588.74936123206	623.348654019328	1052.33326762058	1030.07636130366	967.36195321526	960.694672506945	1418.4381748475	1382.21208027624	1626.68199657923	1597.94656318567	1770.01767850464	1763.48862823317	1502.40819574825	1495.22631161482	1594.65565339568	1525.8199060509	1503.31136793996	1583.05087787455	2032.51640222121	2090.16250902629	1143.36175590174	1124.69002253035	1392.32481173683	1422.88140654428	1356.64592127423	1382.79523384854	1696.90474595683	1573.97766005656	1372.45614197922	1356.46157838276	1367.91315200543	1395.50294460764	1949.43240408792	1929.89507327256
gene-GWK60_D02959	GWK60_D02959	863.751010646213	823.199648423832	824.545470242277	799.941308407874	366.375508579772	307.618745871699	325.047514176101	362.010971411523	444.713836724732	428.8285350177	323.541809959926	306.793984201261	771.248378092667	801.33093983343	708.028422816229	678.496644260077	850.905400219086	936.121969635622	1052.81998055845	927.91419165231	1131.99358661121	1109.27085702859	856.764466316402	893.132153566934	991.915626306188	974.504010566271	1028.74384460969	998.783228777457	1307.38163721768	1364.79786427016	1144.49610171411	1086.86846959596	1337.68884076666	1316.76947742801	1210.7348009607	1242.99726670142	1585.42517369629	1569.10150914468	1508.91990456132	1485.1281079564	1514.80139557041	1472.85442920924	2209.03157382161	2171.38539545111
gene-GWK60_D02981	GWK60_D02981	172.924715109411	155.620687319851	110.07184277205	131.916786280679	141.302876388597	161.299786642724	132.430956077728	151.515444051605	230.093144419739	202.657739253773	202.959154503624	174.092568152499	117.795760443775	126.20368865707	114.122188448379	104.081590130424	64.8897910506406	77.2369256162858	77.191961130504	73.6759468394349	106.572098889113	96.9663487135139	99.6052296415441	92.3594211464919	139.724147376074	139.323809972177	170.123887984189	160.24103661488	302.245387765131	286.568633253972	159.456409719858	166.373063373952	290.423497091693	259.383489240966	251.546046143119	258.013319822743	351.74876161804	368.426545390965	291.210938944884	299.229077676129	389.205385105123	360.775168866897	541.404175952419	517.643802649178
gene-GWK60_D03003	GWK60_D03003	220.667234188828	193.234687942934	186.322838283068	187.929554415014	244.635284926847	245.596863800534	208.541115672434	205.633839882286	314.135611566714	312.372993195111	295.56936296094	316.354261711592	105.123395446827	98.2776470329972	86.0744501452693	78.7251081783431	19.4300032814451	15.6161927754425	18.5497285326713	19.6290455141538	56.1310384799094	41.670513843738	38.2199835523451	42.7712121617138	70.3651940243356	80.5260784784557	82.8543788293926	70.571530668732	291.052043276458	257.379321260361	128.219477006816	112.602770612906	201.3512267239	191.334935291027	176.023199545721	179.053579945988	214.00095288254	224.588020641706	170.161620352229	180.526038821037	180.517533956722	180.736105511477	290.159888355984	279.260318302938
gene-GWK60_D03025	GWK60_D03025	189.004362628113	146.676140366516	161.651537573192	175.720782077985	160.506607149482	152.125676698679	133.050264058977	150.20852514973	211.850276758672	219.055339144694	245.382686263942	248.165798752925	85.1373515467067	99.8009916407764	82.7116164334032	79.3536919740521	40.7155179380113	64.8283641047644	58.9842266687823	68.3753633337647	91.4707264741532	79.7648210475397	75.9677569438992	46.6640535681086	154.359026202381	146.930865498911	193.089633476514	206.259731194266	329.431896008873	300.52608176584	242.53435738645	214.056643119531	315.03246798771	279.863268534176	304.792253523852	287.750267558174	341.630398937499	287.597128979701	259.451726478063	221.955268203193	226.136915914162	247.83564636401	352.164375526091	385.786574464673
gene-GWK60_D03047	GWK60_D03047	211.090870660348	212.094747560702	190.859056751646	192.370801213253	174.177657008629	185.361401202241	163.901205718179	147.257881805904	197.562407870165	182.431564100427	172.32865080301	165.804365942494	311.037533379146	312.536170231687	261.744266247026	265.638138416689	292.350106993908	309.036497608935	341.375718125485	340.21376153738	379.786068138096	367.78337674129	304.829908439522	326.457965147236	358.127345238111	361.127718452056	408.143737535033	389.093687785972	406.278296699778	382.000163142975	300.675738794342	311.865095359741	357.855358489634	315.220596481961	314.471580719204	343.061176197115	394.759994572602	395.483071473716	343.962770812734	381.353986488492	370.675997703333	407.513269189476	571.171910751784	540.976343964162
gene-GWK60_D03069	GWK60_D03069	190.697347307072	173.542156080155	150.670574760047	166.448222256993	172.30741517858	169.396988848566	138.948573232722	140.755956806597	136.872003079993	153.843551458376	131.38916827832	124.372748361914	81.6137412277574	88.5637780702964	72.0613402120739	85.0001951411882	51.3658120866879	53.1958191047757	63.7128478088298	55.5033166163913	71.433884211581	80.2856943795351	82.6037949369705	65.6166816106531	100.753172526291	102.179254541677	100.889794136515	107.602919902956	208.71889438342	216.122163317235	129.129255556061	113.540002730865	157.337284524247	148.576410517008	150.419400787782	139.763056371465	172.90988095234	186.062992823896	148.843074809586	148.655535433695	151.689360546663	167.329227511464	260.01721322926	253.638047688485
gene-GWK60_D03091	GWK60_D03091	654.281466865798	629.322426930482	716.563986038817	631.650691479173	723.915469758374	702.751952700373	628.44906536477	593.162102024573	429.0772536043	423.555709583661	411.967165828791	393.656850429228	372.443425102488	365.392822088475	326.430910003001	390.549224084312	446.045236856069	441.793694636895	477.413339440062	434.995407702289	555.076189773064	565.812944724801	448.81510868473	439.302790812838	520.990550338963	503.938055703252	494.099566531188	494.560633837892	848.102736981449	837.147382660069	468.724504833611	430.655209474075	313.358256438152	303.170158258951	470.0785915612	398.343969345204	409.623769454754	424.382992446603	431.858707654037	398.07859574554	374.671276135484	339.058096621239	194.03762185812	190.021365752757
gene-GWK60_D03113	KAR2	6205.39563059898	6147.26509666229	5943.40461851188	5836.26950804971	7694.17828638823	7766.80248240357	6927.3504199883	6831.36710881222	4151.288969539	4245.51790234424	4088.95114494867	4055.85629962022	5433.05306925969	5403.0333789329	4953.40963033303	4897.75362693191	4871.14834375244	4969.5061984593	5884.20273794485	5726.54484468317	3098.20468184793	3156.33577769341	2479.02843704537	2433.59571817645	2707.12971917933	2716.74910844237	2892.01109085384	2823.45882584524	4186.969378453	4135.19376951532	2013.02180698935	1974.22970183252	2202.01234491997	2176.56641591391	2208.91645426802	2113.07748349221	1972.92658791681	1871.45902461672	1632.03168267593	1686.22246987673	1501.95406421219	1424.72953884017	2444.96325911726	2379.08119007029
gene-GWK60_D03135	GWK60_D03135	221.768808255373	240.391181339074	203.066423223185	180.154976045781	234.15316568485	255.26749741398	206.595786689761	172.151421157666	260.040204797989	217.625092852647	258.419883544524	218.627057529028	121.989480431091	98.8397633499263	99.9307875158328	103.194466361595	54.0355088627371	50.3491176276231	68.9626530844871	74.5765654485901	80.3400244159441	78.3516760868666	82.375335782387	56.7724269964164	162.879370673943	170.381333737742	141.040458479234	150.514066953969	454.040444409337	431.041051802228	227.159782926798	241.978661720004	354.723083161255	441.450077016553	338.494245422477	312.005654411196	474.312749374149	385.48965857198	318.067180683451	384.502211972767	429.442768944486	389.996707755771	648.226374688068	655.112741480661
gene-GWK60_D03157	GWK60_D03157	360.889667527258	307.526122272218	300.314307892098	298.44005661372	318.376559610844	328.793957005109	285.027500914233	307.280295191909	276.120537868814	292.452768112001	278.541198464125	281.309543867252	266.87565668095	215.699756750764	159.137876956251	179.822408106458	94.0216537175351	120.577198441118	124.855689463321	125.824690822736	103.149760531514	107.683917209009	76.649871723616	97.2991963755829	115.167837683655	115.20718521687	148.359543283209	110.489051577334	302.022952585091	292.570984797101	141.812056837092	127.584066004566	265.046712011546	225.721769888602	189.337893679493	188.222406759797	225.752806050715	230.835635677091	159.066647076228	184.616016163309	184.516932819733	143.107361309442	304.939021074041	319.372968973685
gene-GWK60_D03179	CCT8	1421.39446441268	1343.57250120427	1215.22980407732	1234.2874043824	1394.44859465767	1354.39096541193	1259.50653641632	1197.95182038487	1288.66593540026	1246.62244084334	1126.48699597754	1116.15989877435	1350.87834447046	1407.22604012054	1184.24311623297	1216.62584620635	1238.18233426439	1194.21598968719	1399.791441979	1367.44511506277	1095.86698080982	1030.52195791277	913.743315073632	881.531572562485	1033.40434575826	963.146310299068	1030.97016314363	973.443777746245	1667.04440625902	1725.49890300378	794.932307475695	863.760673737806	1084.35123235368	1036.66508087062	959.064590206309	933.471466536329	1066.23518552559	1068.41445801659	862.806043118315	874.927084480118	799.205760672365	806.076287872208	1380.6057488995	1310.0654632821
gene-GWK60_D03201	GWK60_D03201	532.748131762133	560.435054763079	471.047847686445	508.763349318466	490.859328880275	448.529063404855	447.502106115455	420.759647048026	399.827833185348	360.596019759356	326.213664197325	333.890093625268	831.717683073328	798.937234767872	718.494288783288	715.019883795697	901.498232472709	878.425057829638	1085.13989127399	971.012633316222	909.702340278329	874.537624160196	742.818259468284	738.294446574888	598.693351905232	523.446840070627	652.968464373868	615.373107185269	903.125031906491	912.168183987423	595.703265636315	564.179890040674	661.727732270668	649.908371954492	629.913375929615	591.772787411818	574.845127282137	598.517440920227	538.055581186854	535.223131952853	366.245529325275	383.354030610398	593.285303635677	576.634219181126
gene-GWK60_D03223	GWK60_D03223	3543.73987978219	3655.32607490543	2999.4620891386	2882.1920648885	4018.71002442646	3843.25221195483	3645.17409457659	3565.74531931785	2307.20620195187	2217.73164759024	1853.4884969092	1820.32623527205	3109.3468931019	3099.35432453016	2649.30276125681	2559.42831461409	3286.79413095136	3176.22988013649	3566.4732778482	3401.09935877198	3580.6365092013	3518.64167446303	2989.98982870843	2918.57209245845	3587.06796504583	3206.83861306735	3523.85165938579	3522.60766137872	3173.69235094412	3055.0615021591	2675.97133390435	2544.93353885633	2785.7614104598	2721.05858981127	2636.20961852459	2508.70011115779	2872.51988998815	2913.52681517264	2251.73174942099	2271.36151855983	2200.02779780513	2102.04147044104	3694.06568860815	3515.69783278683
gene-GWK60_D03245	GWK60_D03245	168.318836129218	177.855223648357	133.792429767731	157.38937478757	123.010759191023	122.578234177483	111.305244234212	131.281122685156	136.652799021935	122.328727986809	124.918878153022	130.298776247507	144.908408535148	149.949800663926	127.44384682633	118.262223000879	117.698392284979	107.545959197051	131.095817464045	138.942239977426	120.128277165791	144.706055395585	96.4437917616503	95.2064690958935	111.189745103152	116.676842576901	132.843178301336	118.517570726408	224.221431964649	203.656781622691	107.332510203838	101.353040206573	127.056650379396	134.036981514823	127.896614912771	131.862272171563	135.876298079636	129.147808593182	120.254682571078	114.353578307487	94.2960692773337	98.524960807789	171.43362774504	175.324318320826
gene-GWK60_D03267	GWK60_D03267	703.724852027902	581.811153654164	504.278609221279	630.478787543806	487.735385721715	515.759469385305	374.012864650143	372.033341633492	244.192601237666	344.075169713643	347.51482268346	321.830510664552	746.701931970273	657.654654364739	566.997510086482	594.261151300372	1120.09325601743	1208.15703372597	1316.93542435844	1416.20246639913	1530.5464904063	1813.48851776787	1552.20483162134	1380.44163797026	1730.49145499359	1623.01764838602	1709.96984830466	1542.34707379713	3937.59016157931	3926.747058749	1575.64412226085	1492.77295216245	2423.41025080309	2200.17266161418	1970.41195391664	1903.36678930803	2742.86407361806	2846.3798781171	2124.1155240963	2117.82812318121	2321.52589207803	2170.41373181942	4469.72216999869	4701.24605760322
gene-GWK60_D03289	GWK60_D03289	472.309157901493	468.618159855912	406.592332483567	436.063319461819	604.22427573523	584.563581174074	525.332362450417	524.174166466097	737.051419052704	718.380346985079	657.495437519857	660.090765874207	194.054633812879	200.870544710937	174.478291274258	161.310903154099	25.516300954497	25.6307555778719	36.0145706615642	35.5676784820546	63.2775300488711	47.7481023377509	50.542420506279	47.2618473289828	95.7824735496486	107.61845790138	107.447529642297	101.102367314434	351.450969705373	353.922294265927	198.506336009038	193.004144499106	344.632811723385	344.305362466388	320.735462357036	319.876709240105	442.521072994918	459.746925776127	369.088334492517	344.398359477347	353.643829981642	335.419955031796	497.685441079125	526.75093728793
gene-GWK60_D03311	GWK60_D03311	746.086147108343	781.712495714858	698.04401039151	698.094579282224	642.920096514305	668.6382963841	629.962367509526	556.878268738149	831.536632630758	883.590377726385	1007.78474753909	916.860297787885	702.615376072789	601.083316196059	474.214772171479	517.960241460945	293.189813988028	239.348588576993	307.920915747437	305.140629002029	297.278803368726	249.556886200078	225.057125432673	210.859968623915	436.437849900004	421.284930583194	425.761800009491	421.202408617328	926.3645679689	833.604535336231	394.515767827315	496.460065221551	686.628659662994	641.462534338431	611.643363861955	623.435348976988	641.454436311816	576.33411946573	486.069100122023	508.031930903459	396.173006520994	446.939103658617	847.305071302152	728.903322166329
gene-GWK60_D03333	GWK60_D03333	249.650371232198	247.293798691189	245.657184338372	238.028979511552	304.829999770746	300.751150976577	247.47317535948	237.913808814158	147.891397823309	143.337047394679	152.57679275583	158.079890268842	229.228488484465	226.44122703021	229.327396098382	223.08548881108	258.211498802979	270.046440385325	347.644164222637	348.374550120977	375.579211612495	382.925760384532	297.462150198804	301.98570934774	351.620121789593	356.604763298388	349.717520316131	357.776492137614	528.896171336977	541.795058125948	287.691403792477	284.435346177293	345.519671619464	334.381998576076	280.537866064827	295.868110142748	341.750412284449	324.106548538842	304.621864112474	291.412132380148	333.019896263494	330.95473611969	497.167616023915	507.111649590742
gene-GWK60_D03355	MEU1	2172.42540040317	2084.90572662934	1943.53993369628	1897.16989160481	1641.67131476667	1565.71824247653	1453.21831391267	1479.22205294666	2298.67189326342	2381.24654162886	2011.34199867731	1950.61995544869	1966.34638795868	1925.90630577722	1617.75554709455	1610.83207577023	820.600307182727	760.977368078248	842.301630412806	911.02900425371	695.898222462388	685.359199974733	620.328437308145	608.393897485179	856.364015300464	862.763554191568	916.299199079936	934.211491414817	1413.83992078804	1265.87724955594	968.7036783261	996.690032631316	1322.84490701135	1314.43191413146	1320.44267628569	1335.36809571518	1609.05205549596	1634.45579743997	1351.49647598349	1304.99455238096	1232.32760346807	1169.68244030375	1796.46334001235	1773.69299813538
gene-GWK60_D03377	GWK60_D03377	645.023832647394	652.872819125521	588.01436394686	606.089859812049	624.374047508986	593.881512499736	496.06339241268	559.103917809803	546.204569187671	577.557431925737	486.677454055644	497.622307555645	619.334053571478	576.091482889318	549.82755171733	465.728004854567	621.215679151227	601.40015452492	653.211134788836	626.492303773082	703.812261257481	706.303181589549	551.759354911924	569.499319477572	663.625122272846	761.249391831266	696.09956110983	713.260555733286	866.058859549735	856.720793855896	623.655365330846	631.3687046107	774.851417080395	753.978301650865	713.208342300293	721.454427209264	869.203325695929	884.884146227974	732.62107961529	709.656703915388	698.325795290838	685.944415110559	1129.20033441039	1243.67491404789
gene-GWK60_D03399	GWK60_D03399	365.287204557819	348.624571479168	326.327013823968	358.140420323302	431.029517893474	431.566514021682	334.982418435189	360.575908189485	251.769912221811	285.181960958385	235.516376950851	237.057179862907	438.040384738505	448.241296984824	398.862655101376	372.120265170483	640.245905708104	609.315730994132	709.906523305414	728.631816039302	897.428398093449	892.300299556332	718.412939424542	702.37911302028	882.609778162152	795.059376368003	925.599493495307	919.557682489844	927.733292932543	872.675575336806	678.43910577577	627.444496862642	682.616473571713	674.007416468713	631.827571007848	574.993912658205	661.362322580964	649.918706850628	566.907376787809	586.302999782177	600.344847335513	659.815413849577	945.309377395307	933.73448536453
gene-GWK60_D03421	GWK60_D03421	211.095107153393	183.406634032954	189.406140455653	183.39100007939	188.886581521032	193.910231579727	197.502857272586	201.940800252946	356.281775715568	368.081796251028	340.554522930658	333.352898778495	536.859526032272	511.131235667449	458.757889920999	442.440414379906	300.219214033533	304.684280900914	364.037081237946	333.827014381824	171.29877005093	161.632915663994	133.739738848488	144.80245756177	124.376046023683	152.364927578885	155.370172945316	155.296215251536	364.870881539112	333.104348327429	167.928440854395	170.215304702264	258.648882926222	293.467395596036	264.611988344271	230.809892095113	273.922658925342	302.222892973991	228.082624810054	232.680945933515	220.76151048546	231.319527667424	356.335872848336	381.699151428239
gene-GWK60_D03443	GWK60_D03443	556.839226170105	569.111860743883	549.635902187252	536.62493513434	463.200388193126	448.801003365838	452.136749615205	430.339773126602	1242.77167413069	1248.35797882755	1374.00236134659	1306.44072067597	1849.34073885852	1687.26640448713	1610.37092402677	1639.34891332077	1092.4887298025	1216.93974059331	1250.52321252925	1279.45608356559	605.245088700527	575.570943081802	525.932233189998	478.486873305279	413.12245126853	362.104444343325	423.326453403399	457.122775221901	1276.91116885486	1188.57862181602	516.840035307567	499.735821868145	991.390253072497	873.497727429198	844.867896323482	858.357118868232	1102.81178480303	1068.09366335869	842.217105084886	774.016889905144	689.625736456085	769.643003618758	1445.06161318876	1287.75742109569
gene-GWK60_D03465	GWK60_D03465	1088.40818161809	1171.64715651043	999.080018961405	892.525775507216	816.836041653753	777.645857277908	698.546325975658	726.640147424152	1126.11535724831	1070.8484225149	1069.3709568595	1022.99693996659	854.735151737987	852.819015220833	682.894702806689	697.675298428415	505.586736329043	494.458021363817	553.861397202452	540.711545470988	465.992670573504	467.887834977932	351.764584398986	387.561040251354	434.451266369475	463.195434282979	522.923743805618	496.728040815559	762.247601409749	748.625908649686	587.45019418713	561.591586937476	844.648055492276	868.136331704695	787.335840229565	823.894322366924	1030.81107786469	996.81826182272	843.151278585654	824.398598387448	864.64756651479	915.398467660005	1472.47500803214	1274.64574444391
gene-GWK60_D03487	GWK60_D03487	162.305010210453	156.900193782999	140.262421427699	152.989161886637	324.546428447781	327.507893960024	291.842098246455	292.348536748806	339.558668899114	354.807968997663	225.27141526479	225.11704023511	553.256541772295	573.951501264768	487.759084126059	493.923757689248	458.181685980979	464.020535784663	532.774917378761	492.214467391457	688.239104368226	634.6335621679	527.540387976631	490.46726638538	800.60771090522	751.490864074322	798.078110562968	804.042563068962	1096.94676908732	1115.40226036114	745.658974457605	771.079727082862	976.502812912541	963.627608729481	856.329645204636	808.135292449958	1003.86476177731	876.687028885101	974.992962269724	1026.71432076646	1031.18691459991	1066.76840170013	1534.91465081703	1482.01201105694
gene-GWK60_D03509	GWK60_D03509	153.047967574411	145.114011694081	146.574879572667	142.304016152437	169.146424108421	171.435016074543	146.299716020698	144.292060582463	109.528241570694	99.4366198671402	91.2734586284096	90.7754364892906	126.925818936006	128.284166956865	126.202430266514	128.307121481128	123.90708599385	117.250128100307	139.94818739046	136.638982206887	134.443772580948	136.265461064075	105.908909415658	101.06815188871	137.348941275244	126.463340699529	140.777882378645	137.1685623931	221.795451838467	224.022799395241	122.161526969593	115.052412485691	131.351651326549	128.539116030853	121.642179550861	129.524227025092	140.002387203271	131.676307141919	129.579084104796	127.371040716284	122.92223290457	124.723910611179	194.269662781709	185.073643479144
gene-GWK60_D03531	GWK60_D03531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-GWK60_D03553	GWK60_D03553	427.017831714618	380.404838066094	305.93667274947	375.391370412974	384.192969741155	403.377930399979	330.568621202601	367.976065481432	833.418478110842	850.65771927916	822.781920334528	848.703786153285	2060.0092472382	2189.565296076	1802.77799361446	1710.56845386631	1854.26761906516	1974.77211522683	2143.40435149695	1981.36729979989	700.188401397646	740.476060787707	575.030971445314	669.661888215704	425.374767698733	378.561365063515	413.052717876584	441.943665288066	659.539615707857	619.667887427175	395.894613087035	347.837971414418	588.721411875814	609.646238964122	559.171544065183	558.242142596833	771.050203986945	729.430011596104	584.728934859049	609.559470501657	642.869441593514	619.792044867586	1185.31176581529	964.586172481358
gene-GWK60_D03575	GWK60_D03575	99.8962674585825	98.4153845636472	82.4859832461876	85.512440044271	89.5224290106069	111.636434822329	91.4884398132045	89.5391919076307	111.875995721131	119.060316804068	109.591581311084	93.7958723472509	69.8836433035731	75.3504517408798	57.2951900799974	73.6863617331316	47.1452006970559	43.344759433332	47.9453153225479	38.5601698064522	43.9751893794538	49.894191846858	30.7790208184047	38.5856248200271	46.8815052888183	52.1219060425491	62.5834923026467	54.4448769055716	127.398387014362	106.912521055423	78.7281956296473	69.7619890909178	102.22752759981	92.0759058131534	99.3077584564544	86.9682208466048	118.789828527682	131.257162239996	79.6617359063446	100.837951083134	103.155122407914	89.5504197745689	166.21560545788	175.307235862076
