"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_C02365g",1792.15985360843,-3.38844046563344,0.111098979856103,2.16211929505143e-205,1.94894191894285e-203
"gene-KLLA0_C02959g",905.761055451791,-3.08996701506469,0.132134921429687,5.18318657421001e-122,1.86232256071965e-120
"gene-KLLA0_C03432g",4491.69642697544,-4.05494828426316,0.0931213114436635,0,0
"gene-KLLA0_C03454g",2556.71856101597,-2.79471080966713,0.102391509383867,3.85157044638603e-165,2.22352460152039e-163
"gene-KLLA0_C03762g",849.230912404814,-3.11468935778221,0.142552142470512,6.07738616462004e-107,1.78432057793244e-105
"gene-KLLA0_C04389g",3055.7316065379,-2.02323020015845,0.101223485648805,1.41235922809656e-90,3.59242659106936e-89
"gene-KLLA0_C04576g",742.798534274806,-3.77134214997381,0.152671601524813,1.03970039150309e-135,4.52710221317194e-134
"gene-KLLA0_C04928g",3708.35968822864,2.15657361975107,0.090731615953718,8.81269353376778e-126,3.37907607287305e-124
"gene-KLLA0_C05852g",265.02498830107,-2.08873279361628,0.20315734149755,9.97987576056334e-26,8.90218778780807e-25
"gene-KLLA0_C05984g",355.543783326597,-3.10203023168065,0.192023263609495,9.48293394595243e-60,1.54187704475644e-58
"gene-KLLA0_C06446g",699.62634691013,-2.87443099241091,0.144354511175586,3.08627872022648e-89,7.77318630613903e-88
"gene-KLLA0_C07425g",987.319428620409,-2.84640653155148,0.129002640747447,6.69374060237222e-109,2.04716900089217e-107
"gene-KLLA0_C07799g",3285.00115389569,2.44642941904589,0.102511390918572,7.20400037850009e-127,2.80410257157072e-125
"gene-KLLA0_C07865g",765.120353284835,-3.03352675104818,0.143427275527249,2.19913472897536e-100,5.91578755888766e-99
"gene-KLLA0_C08063g",2339.16595337012,-3.14501099660997,0.109094505724801,7.41309068724421e-184,5.36457182409306e-182
"gene-KLLA0_C08547g",494.792854464105,-3.62240366047894,0.178051736848605,5.00171654562541e-93,1.31116426588895e-91
"gene-KLLA0_C08976g",1031.86002421068,-3.67514406689553,0.134020843236776,1.20724262211891e-166,7.0486506732352e-165
"gene-KLLA0_C09262g",425.000982497757,-3.29481630446359,0.189860831376281,1.52945126657286e-68,2.87850571708841e-67
"gene-KLLA0_C10362g",577.343322831932,-3.0388735944498,0.159338305716116,4.29015146594379e-82,9.75345054514123e-81
"gene-KLLA0_C10406g",5300.35694929418,-2.30493323769513,0.0832270718088415,8.58123251171358e-170,5.37687471282736e-168
"gene-KLLA0_C10681g",190.809505965695,-2.18425921875092,0.238946277250301,6.75818638552575e-21,5.12903421696179e-20
"gene-KLLA0_C11253g",407.893012005775,-3.16804859677322,0.184321586249767,2.80918460302991e-67,5.22956177187235e-66
"gene-KLLA0_C11495g",2829.95529548577,-3.84002442678528,0.116710481728357,1.80176899158397e-238,1.92864355807467e-236
"gene-KLLA0_C11539g",1529.99057547047,2.31399444847731,0.127229113058804,5.93156990153073e-75,1.21419944836912e-73
"gene-KLLA0_C11847g",582.797511015734,-2.27566926492179,0.149584323454975,3.00592176014363e-53,4.50274810601107e-52
"gene-KLLA0_C11913g",2781.47650277554,-2.67183625325206,0.094421123898324,3.46274301120289e-177,2.34099652520532e-175
"gene-KLLA0_C11979g",272.518681686334,-3.48803151456353,0.227385507981327,3.91157869712108e-54,5.9460625283456e-53
"gene-KLLA0_C12331g",1266.22541698498,-3.39514140815008,0.121697741473541,2.54617737632466e-172,1.63528241994451e-170
"gene-KLLA0_C12441g",1122.21274455929,-2.84084418802416,0.12069999811712,1.47417161410095e-123,5.44913219658323e-122
