TXNAME	GENEID
orf19.3199-T	orf19.3199
orf19.3198-T	orf19.3198
orf19.3196-T	orf19.3196
orf19.3195-T	orf19.3195
orf19.3190-T	orf19.3190
orf19.3188-T	orf19.3188
orf19.3187-T	orf19.3187
orf19.3184-T	orf19.3184
orf19.3181.1-T	orf19.3181.1
orf19.3180-T	orf19.3180
orf19.3176-T	orf19.3176
orf19.3175-T	orf19.3175
orf19.3174-T	orf19.3174
orf19.3173-T	orf19.3173
orf19.3171-T	orf19.3171
orf19.3170-T	orf19.3170
orf19.3169-T	orf19.3169
orf19.3161-T	orf19.3161
orf19.3160-T	orf19.3160
orf19.4219-T	orf19.4219
orf19.4220-T	orf19.4220
orf19.4221-T	orf19.4221
orf19.4223-T	orf19.4223
orf19.4225-T	orf19.4225
orf19.4225.1-T	orf19.4225.1
orf19.4229-T	orf19.4229
orf19.4232-T	orf19.4232
orf19.4234-T	orf19.4234
orf19.4236-T	orf19.4236
orf19.4239-T	orf19.4239
orf19.4240-T	orf19.4240
orf19.4242-T	orf19.4242
orf19.4243-T	orf19.4243
orf19.4244-T	orf19.4244
orf19.4245-T	orf19.4245
orf19.4247-T	orf19.4247
orf19.4250-T	orf19.4250
orf19.4252-T	orf19.4252
orf19.4255-T	orf19.4255
orf19.4261-T	orf19.4261
orf19.4262-T	orf19.4262
orf19.4263-T	orf19.4263
orf19.4266-T	orf19.4266
orf19.4268-T	orf19.4268
orf19.4269-T	orf19.4269
orf19.4273-T	orf19.4273
orf19.4275-T	orf19.4275
orf19.4278-T	orf19.4278
orf19.4279-T	orf19.4279
orf19.4282-T	orf19.4282
orf19.4283-T	orf19.4283
orf19.4293-T	orf19.4293
orf19.4295-T	orf19.4295
orf19.4304-T	orf19.4304
orf19.4305-T	orf19.4305
orf19.4306-T	orf19.4306
orf19.4308-T	orf19.4308
orf19.4309-T	orf19.4309
orf19.4310-T	orf19.4310
orf19.4315-T	orf19.4315
orf19.4317-T	orf19.4317
orf19.4318-T	orf19.4318
orf19.4320-T	orf19.4320
orf19.4321-T	orf19.4321
orf19.4323-T	orf19.4323
orf19.4325-T	orf19.4325
orf19.4334-T	orf19.4334
orf19.4335-T	orf19.4335
orf19.4337-T	orf19.4337
orf19.4340-T	orf19.4340
orf19.4340.1-T	orf19.4340.1
orf19.4346-T	orf19.4346
orf19.4349-T	orf19.4349
orf19.2657-T	orf19.2657
orf19.2653-T	orf19.2653
orf19.2650.1-T	orf19.2650.1
orf19.2650-T	orf19.2650
orf19.2649-T	orf19.2649
orf19.2647-T	orf19.2647
orf19.2646-T	orf19.2646
orf19.2642-T	orf19.2642
orf19.2640-T	orf19.2640
orf19.2639.1-T	orf19.2639.1
orf19.2639-T	orf19.2639
orf19.2637-T	orf19.2637
orf19.6654-T	orf19.6654
orf19.6656-T	orf19.6656
orf19.6658-T	orf19.6658
orf19.6660-T	orf19.6660
orf19.6662-T	orf19.6662
orf19.6663-T	orf19.6663
orf19.6670-T	orf19.6670
orf19.6675-T	orf19.6675
orf19.6678-T	orf19.6678
orf19.6679-T	orf19.6679
orf19.1124.2-T	orf19.1124.2
orf19.1124-T	orf19.1124
orf19.1123-T	orf19.1123
orf19.1119-T	orf19.1119
orf19.1117-T	orf19.1117
orf19.1116-T	orf19.1116
orf19.1113-T	orf19.1113
orf19.1112-T	orf19.1112
orf19.1111-T	orf19.1111
orf19.1107-T	orf19.1107
orf19.1106-T	orf19.1106
orf19.1105.3-T	orf19.1105.3
orf19.1105-T	orf19.1105
orf19.3220-T	orf19.3220
orf19.3219-T	orf19.3219
orf19.3218-T	orf19.3218
orf19.3210-T	orf19.3210
orf19.3209-T	orf19.3209
orf19.1286-T	orf19.1286
orf19.1283-T	orf19.1283
orf19.1282-T	orf19.1282
orf19.1281-T	orf19.1281
orf19.1280-T	orf19.1280
orf19.3894-T	orf19.3894
orf19.3895-T	orf19.3895
orf19.3898-T	orf19.3898
orf19.3904-T	orf19.3904
orf19.3907-T	orf19.3907
orf19.3911-T	orf19.3911
orf19.3912-T	orf19.3912
orf19.3914-T	orf19.3914
orf19.3915-T	orf19.3915
orf19.3919-T	orf19.3919
orf19.3921-T	orf19.3921
orf19.3922-T	orf19.3922
orf19.3923-T	orf19.3923
orf19.3924-T	orf19.3924
orf19.3925-T	orf19.3925
orf19.3928-T	orf19.3928
orf19.3930-T	orf19.3930
orf19.3931-T	orf19.3931
orf19.3931.1-T	orf19.3931.1
orf19.3931.2-T	orf19.3931.2
orf19.3932-T	orf19.3932
orf19.3932.1-T	orf19.3932.1
orf19.3934-T	orf19.3934
orf19.3940-T	orf19.3940
orf19.3940.1-T	orf19.3940.1
orf19.3941-T	orf19.3941
orf19.3942-T	orf19.3942
orf19.3942.1-T	orf19.3942.1
orf19.3944-T	orf19.3944
orf19.3946-T	orf19.3946
orf19.3949-T	orf19.3949
orf19.3950-T	orf19.3950
orf19.3951-T	orf19.3951
orf19.3954.1-T	orf19.3954.1
orf19.3955-T	orf19.3955
orf19.3957-T	orf19.3957
orf19.3959-T	orf19.3959
orf19.3960-T	orf19.3960
orf19.3962-T	orf19.3962
orf19.3965-T	orf19.3965
orf19.3970-T	orf19.3970
orf19.3972-T	orf19.3972
orf19.3974-T	orf19.3974
orf19.3976-T	orf19.3976
orf19.3977-T	orf19.3977
orf19.3980-T	orf19.3980
orf19.3981-T	orf19.3981
orf19.3983-T	orf19.3983
orf19.3986-T	orf19.3986
orf19.3991-T	orf19.3991
orf19.3994-T	orf19.3994
orf19.3995-T	orf19.3995
orf19.3998-T	orf19.3998
orf19.4002-T	orf19.4002
orf19.4003-T	orf19.4003
orf19.4005-T	orf19.4005
orf19.4007-T	orf19.4007
orf19.4009-T	orf19.4009
orf19.4013-T	orf19.4013
orf19.4016-T	orf19.4016
orf19.4017-T	orf19.4017
orf19.4018-T	orf19.4018
orf19.4021-T	orf19.4021
orf19.4022-T	orf19.4022
orf19.4023-T	orf19.4023
orf19.4026-T	orf19.4026
orf19.4028-T	orf19.4028
orf19.4031-T	orf19.4031
orf19.4033-T	orf19.4033
orf19.4035-T	orf19.4035
orf19.4040-T	orf19.4040
orf19.4043-T	orf19.4043
orf19.4044-T	orf19.4044
orf19.4046-T	orf19.4046
orf19.4051-T	orf19.4051
orf19.4054-T	orf19.4054
orf19.4055-T	orf19.4055
orf19.6339-T	orf19.6339
orf19.6338-T	orf19.6338
orf19.6337-T	orf19.6337
tL(CAA)5-T	tL(CAA)5
orf19.6328-T	orf19.6328
orf19.6325.1-T	orf19.6325.1
orf19.6322-T	orf19.6322
orf19.6321-T	orf19.6321
orf19.1177-T	orf19.1177
orf19.1180-T	orf19.1180
orf19.1181-T	orf19.1181
orf19.1183-T	orf19.1183
orf19.1185-T	orf19.1185
orf19.1186-T	orf19.1186
orf19.1187-T	orf19.1187
orf19.1189-T	orf19.1189
orf19.1191-T	orf19.1191
orf19.1196-T	orf19.1196
orf19.1201-T	orf19.1201
orf19.1203.1-T	orf19.1203.1
orf19.4210-T	orf19.4210
orf19.4207-T	orf19.4207
orf19.4206-T	orf19.4206
orf19.4204-T	orf19.4204
orf19.4203-T	orf19.4203
orf19.4200-T	orf19.4200
orf19.4199-T	orf19.4199
orf19.4195.1-T	orf19.4195.1
orf19.4195-T	orf19.4195
orf19.4192-T	orf19.4192
orf19.3660-T	orf19.3660
orf19.3658-T	orf19.3658
orf19.3655-T	orf19.3655
orf19.3653-T	orf19.3653
orf19.3649-T	orf19.3649
orf19.3647-T	orf19.3647
orf19.3642-T	orf19.3642
orf19.85-T	orf19.85
orf19.86-T	orf19.86
orf19.87-T	orf19.87
orf19.89-T	orf19.89
orf19.90-T	orf19.90
orf19.93-T	orf19.93
orf19.97-T	orf19.97
orf19.101-T	orf19.101
orf19.103-T	orf19.103
orf19.104-T	orf19.104
orf19.105-T	orf19.105
orf19.109-T	orf19.109
orf19.117-T	orf19.117
orf19.118-T	orf19.118
orf19.120-T	orf19.120
orf19.122-T	orf19.122
orf19.123-T	orf19.123
orf19.124-T	orf19.124
orf19.131-T	orf19.131
orf19.131.2-T	orf19.131.2
orf19.133-T	orf19.133
orf19.134-T	orf19.134
orf19.135-T	orf19.135
orf19.137-T	orf19.137
orf19.138-T	orf19.138
orf19.139-T	orf19.139
orf19.3449-T	orf19.3449
orf19.3448-T	orf19.3448
orf19.3447-T	orf19.3447
orf19.3445-T	orf19.3445
orf19.3444-T	orf19.3444
orf19.3437-T	orf19.3437
orf19.3436-T	orf19.3436
orf19.3433-T	orf19.3433
orf19.3432-T	orf19.3432
orf19.3430-T	orf19.3430
orf19.3428-T	orf19.3428
orf19.3427-T	orf19.3427
orf19.3426-T	orf19.3426
orf19.3425-T	orf19.3425
orf19.3423-T	orf19.3423
orf19.3421.1-T	orf19.3421.1
orf19.3419-T	orf19.3419
orf19.3417-T	orf19.3417
orf19.3415.1-T	orf19.3415.1
orf19.3413-T	orf19.3413
orf19.3409-T	orf19.3409
orf19.3407-T	orf19.3407
tA(UGC)1-T	tA(UGC)1
orf19.3404-T	orf19.3404
orf19.3401-T	orf19.3401
orf19.3399-T	orf19.3399
orf19.3394-T	orf19.3394
orf19.3391-T	orf19.3391
orf19.685-T	orf19.685
orf19.685.1-T	orf19.685.1
orf19.687-T	orf19.687
orf19.689-T	orf19.689
orf19.690-T	orf19.690
orf19.3507-T	orf19.3507
orf19.3506-T	orf19.3506
orf19.3505-T	orf19.3505
orf19.3503-T	orf19.3503
orf19.3499-T	orf19.3499
orf19.3498-T	orf19.3498
orf19.3496-T	orf19.3496
orf19.3453-T	orf19.3453
orf19.3456-T	orf19.3456
orf19.3458-T	orf19.3458
orf19.3461-T	orf19.3461
orf19.3462-T	orf19.3462
orf19.3463-T	orf19.3463
orf19.3466-T	orf19.3466
orf19.3469-T	orf19.3469
orf19.3473-T	orf19.3473
orf19.3475-T	orf19.3475
orf19.3476-T	orf19.3476
orf19.3478-T	orf19.3478
orf19.3481-T	orf19.3481
snR58-T	snR58
LSU-C2809-T	LSU-C2809
orf19.3482-T	orf19.3482
orf19.3483-T	orf19.3483
orf19.5510-T	orf19.5510
orf19.5514-T	orf19.5514
orf19.5516-T	orf19.5516
orf19.5517-T	orf19.5517
orf19.5521-T	orf19.5521
orf19.5524-T	orf19.5524
orf19.5525-T	orf19.5525
orf19.5527-T	orf19.5527
orf19.5530-T	orf19.5530
orf19.5539-T	orf19.5539
orf19.5544-T	orf19.5544
orf19.5547-T	orf19.5547
orf19.5549-T	orf19.5549
orf19.5550-T	orf19.5550
orf19.5553-T	orf19.5553
orf19.5556-T	orf19.5556
orf19.5557-T	orf19.5557
orf19.5559-T	orf19.5559
orf19.5561-T	orf19.5561
orf19.5563-T	orf19.5563
orf19.5564-T	orf19.5564
orf19.5567-T	orf19.5567
orf19.5569-T	orf19.5569
orf19.5574-T	orf19.5574
orf19.5578-T	orf19.5578
orf19.5580-T	orf19.5580
orf19.5584-T	orf19.5584
orf19.5585-T	orf19.5585
orf19.5588-T	orf19.5588
orf19.5592-T	orf19.5592
orf19.5595-T	orf19.5595
orf19.5597-T	orf19.5597
orf19.5597.1-T	orf19.5597.1
orf19.5607-T	orf19.5607
orf19.5609-T	orf19.5609
orf19.5610-T	orf19.5610
orf19.5611-T	orf19.5611
orf19.5612-T	orf19.5612
orf19.5614-T	orf19.5614
orf19.5616-T	orf19.5616
orf19.5617-T	orf19.5617
orf19.5619-T	orf19.5619
orf19.5620-T	orf19.5620
orf19.5626-T	orf19.5626
orf19.5627-T	orf19.5627
orf19.5628-T	orf19.5628
orf19.5701-T	orf19.5701
orf19.5704-T	orf19.5704
orf19.5710-T	orf19.5710
orf19.5711-T	orf19.5711
orf19.5713-T	orf19.5713
orf19.5720-T	orf19.5720
orf19.5723-T	orf19.5723
orf19.5724-T	orf19.5724
orf19.5725-T	orf19.5725
orf19.5729-T	orf19.5729
orf19.5731-T	orf19.5731
orf19.5732-T	orf19.5732
orf19.5736-T	orf19.5736
orf19.5741-T	orf19.5741
orf19.5742-T	orf19.5742
orf19.5746-T	orf19.5746
orf19.5748-T	orf19.5748
orf19.5755-T	orf19.5755
orf19.5758-T	orf19.5758
orf19.5763-T	orf19.5763
orf19.5765-T	orf19.5765
orf19.5768-T	orf19.5768
orf19.5770-T	orf19.5770
orf19.5773-T	orf19.5773
orf19.1221-T	orf19.1221
orf19.1219-T	orf19.1219
orf19.1217-T	orf19.1217
orf19.1214-T	orf19.1214
orf19.1212-T	orf19.1212
orf19.1210-T	orf19.1210
orf19.77.1-T	orf19.77.1
orf19.73-T	orf19.73
orf19.1080-T	orf19.1080
orf19.1082-T	orf19.1082
orf19.1082.1-T	orf19.1082.1
orf19.1084-T	orf19.1084
orf19.1085-T	orf19.1085
orf19.1086-T	orf19.1086
orf19.1087-T	orf19.1087
orf19.1089-T	orf19.1089
orf19.1091-T	orf19.1091
orf19.1092-T	orf19.1092
orf19.1096-T	orf19.1096
orf19.1097-T	orf19.1097
orf19.2123-T	orf19.2123
orf19.2125-T	orf19.2125
orf19.2127-T	orf19.2127
orf19.2128-T	orf19.2128
tL(CAA)3-T	tL(CAA)3
orf19.2133-T	orf19.2133
orf19.2138-T	orf19.2138
orf19.2150-T	orf19.2150
orf19.2151-T	orf19.2151
orf19.2154-T	orf19.2154
orf19.2157-T	orf19.2157
orf19.2163-T	orf19.2163
orf19.6336-T	orf19.6336
orf19.6329-T	orf19.6329
orf19.6327-T	orf19.6327
orf19.6326-T	orf19.6326
orf19.6324-T	orf19.6324
orf19.6323-T	orf19.6323
orf19.6319-T	orf19.6319
orf19.1178-T	orf19.1178
orf19.1179-T	orf19.1179
LSU-G1431-T	LSU-G1431
orf19.1182-T	orf19.1182
orf19.1190-T	orf19.1190
orf19.1192-T	orf19.1192
orf19.1193-T	orf19.1193
orf19.1195-T	orf19.1195
orf19.1198-T	orf19.1198
orf19.1199-T	orf19.1199
orf19.1200-T	orf19.1200
orf19.1202-T	orf19.1202
orf19.1203-T	orf19.1203
orf19.1204-T	orf19.1204
orf19.4215-T	orf19.4215
orf19.4214-T	orf19.4214
orf19.4213-T	orf19.4213
orf19.4212-T	orf19.4212
orf19.4211-T	orf19.4211
orf19.4209-T	orf19.4209
orf19.4208-T	orf19.4208
orf19.4205.1-T	orf19.4205.1
orf19.4201-T	orf19.4201
orf19.4197-T	orf19.4197
orf19.4196-T	orf19.4196
orf19.4194-T	orf19.4194
orf19.4193.1-T	orf19.4193.1
orf19.4193-T	orf19.4193
orf19.4192.1-T	orf19.4192.1
orf19.3659-T	orf19.3659
orf19.3656-T	orf19.3656
orf19.3651-T	orf19.3651
orf19.3648-T	orf19.3648
orf19.3646-T	orf19.3646
orf19.3644-T	orf19.3644
orf19.3643-T	orf19.3643
orf19.84-T	orf19.84
orf19.88-T	orf19.88
orf19.91-T	orf19.91
orf19.92-T	orf19.92
orf19.94-T	orf19.94
orf19.95-T	orf19.95
orf19.96-T	orf19.96
orf19.99-T	orf19.99
orf19.100-T	orf19.100
orf19.102-T	orf19.102
orf19.107-T	orf19.107
orf19.111-T	orf19.111
orf19.113-T	orf19.113
orf19.114-T	orf19.114
orf19.115-T	orf19.115
orf19.119-T	orf19.119
orf19.121-T	orf19.121
orf19.125-T	orf19.125
orf19.130-T	orf19.130
orf19.132-T	orf19.132
orf19.136-T	orf19.136
orf19.3450.1-T	orf19.3450.1
orf19.3449.2-T	orf19.3449.2
orf19.3446-T	orf19.3446
orf19.3443-T	orf19.3443
orf19.3442-T	orf19.3442
orf19.3441-T	orf19.3441
orf19.3440-T	orf19.3440
orf19.3439-T	orf19.3439
orf19.3438-T	orf19.3438
orf19.3435-T	orf19.3435
orf19.3434-T	orf19.3434
orf19.3432.1-T	orf19.3432.1
snR189d-T	snR189d
orf19.3431-T	orf19.3431
orf19.3429-T	orf19.3429
orf19.3422-T	orf19.3422
orf19.3420-T	orf19.3420
orf19.3418-T	orf19.3418
orf19.3415-T	orf19.3415
orf19.3414-T	orf19.3414
orf19.3412-T	orf19.3412
orf19.3411-T	orf19.3411
orf19.3406-T	orf19.3406
orf19.3405-T	orf19.3405
orf19.3402-T	orf19.3402
orf19.3400-T	orf19.3400
orf19.3396-T	orf19.3396
orf19.3395-T	orf19.3395
orf19.3393-T	orf19.3393
orf19.3392-T	orf19.3392
orf19.684-T	orf19.684
orf19.686-T	orf19.686
orf19.687.1-T	orf19.687.1
orf19.688-T	orf19.688
orf19.691-T	orf19.691
orf19.692-T	orf19.692
orf19.3508-T	orf19.3508
orf19.3504-T	orf19.3504
orf19.3501-T	orf19.3501
orf19.3494-T	orf19.3494
orf19.3455-T	orf19.3455
orf19.3457-T	orf19.3457
orf19.3459-T	orf19.3459
orf19.3460-T	orf19.3460
orf19.3465-T	orf19.3465
orf19.3467-T	orf19.3467
orf19.3468-T	orf19.3468
orf19.3470-T	orf19.3470
orf19.3471-T	orf19.3471
orf19.3474-T	orf19.3474
orf19.3477-T	orf19.3477
orf19.3480-T	orf19.3480
orf19.5513-T	orf19.5513
orf19.5515-T	orf19.5515
orf19.5518-T	orf19.5518
orf19.5519-T	orf19.5519
orf19.5520-T	orf19.5520
orf19.5522-T	orf19.5522
orf19.5523-T	orf19.5523
orf19.5526-T	orf19.5526
orf19.5528-T	orf19.5528
orf19.5531-T	orf19.5531
orf19.5532-T	orf19.5532
orf19.5533-T	orf19.5533
orf19.5534-T	orf19.5534
orf19.5535-T	orf19.5535
orf19.5536-T	orf19.5536
orf19.5537-T	orf19.5537
orf19.5541-T	orf19.5541
orf19.5542-T	orf19.5542
orf19.5543-T	orf19.5543
orf19.5548-T	orf19.5548
orf19.5551-T	orf19.5551
orf19.5552-T	orf19.5552
orf19.5555-T	orf19.5555
orf19.5558-T	orf19.5558
orf19.5565-T	orf19.5565
orf19.5566-T	orf19.5566
orf19.5568-T	orf19.5568
orf19.5572-T	orf19.5572
orf19.5573-T	orf19.5573
orf19.5575-T	orf19.5575
orf19.5576-T	orf19.5576
orf19.5579-T	orf19.5579
orf19.5586-T	orf19.5586
orf19.5587-T	orf19.5587
orf19.5589-T	orf19.5589
orf19.5591-T	orf19.5591
orf19.5596-T	orf19.5596
orf19.5599-T	orf19.5599
orf19.5601-T	orf19.5601
orf19.5602-T	orf19.5602
orf19.5604-T	orf19.5604
orf19.5605-T	orf19.5605
orf19.5606-T	orf19.5606
orf19.5608-T	orf19.5608
orf19.5615-T	orf19.5615
orf19.5618-T	orf19.5618
orf19.5621-T	orf19.5621
orf19.5622-T	orf19.5622
orf19.5623-T	orf19.5623
orf19.5625-T	orf19.5625
orf19.5629-T	orf19.5629
orf19.5630-T	orf19.5630
orf19.5702-T	orf19.5702
orf19.5705-T	orf19.5705
orf19.5714-T	orf19.5714
orf19.5716-T	orf19.5716
orf19.5717-T	orf19.5717
orf19.5718-T	orf19.5718
orf19.5719-T	orf19.5719
orf19.5722-T	orf19.5722
orf19.5727-T	orf19.5727
orf19.5728-T	orf19.5728
orf19.5730-T	orf19.5730
orf19.5734-T	orf19.5734
orf19.5735-T	orf19.5735
orf19.5735.3-T	orf19.5735.3
orf19.5747-T	orf19.5747
orf19.5749-T	orf19.5749
orf19.5750-T	orf19.5750
orf19.5751-T	orf19.5751
orf19.5752-T	orf19.5752
orf19.5753-T	orf19.5753
orf19.5754-T	orf19.5754
orf19.5757-T	orf19.5757
orf19.5759-T	orf19.5759
orf19.5760-T	orf19.5760
orf19.5762-T	orf19.5762
tA(UGC)2-T	tA(UGC)2
orf19.5764-T	orf19.5764
orf19.5767-T	orf19.5767
orf19.5771-T	orf19.5771
orf19.5772-T	orf19.5772
orf19.5775-T	orf19.5775
orf19.1220-T	orf19.1220
orf19.1215-T	orf19.1215
orf19.4557-T	orf19.4557
orf19.4555-T	orf19.4555
orf19.4553-T	orf19.4553
orf19.76-T	orf19.76
orf19.74-T	orf19.74
orf19.1075-T	orf19.1075
orf19.1075.1-T	orf19.1075.1
orf19.1077-T	orf19.1077
orf19.1078-T	orf19.1078
orf19.1083-T	orf19.1083
orf19.1090-T	orf19.1090
orf19.1093-T	orf19.1093
orf19.1095-T	orf19.1095
orf19.2124-T	orf19.2124
orf19.2129-T	orf19.2129
orf19.2131-T	orf19.2131
orf19.2132-T	orf19.2132
orf19.2135-T	orf19.2135
orf19.2137-T	orf19.2137
orf19.2143-T	orf19.2143
orf19.2146-T	orf19.2146
orf19.2149-T	orf19.2149
orf19.2156-T	orf19.2156
orf19.2158-T	orf19.2158
orf19.2160-T	orf19.2160
orf19.7123-T	orf19.7123
orf19.7112-T	orf19.7112
orf19.7111.1-T	orf19.7111.1
orf19.7111-T	orf19.7111
orf19.7110-T	orf19.7110
orf19.7108-T	orf19.7108
orf19.7106-T	orf19.7106
orf19.7105-T	orf19.7105
orf19.7104-T	orf19.7104
orf19.7103-T	orf19.7103
orf19.7102-T	orf19.7102
orf19.7100-T	orf19.7100
orf19.7098-T	orf19.7098
orf19.7095-T	orf19.7095
orf19.7094-T	orf19.7094
orf19.7092-T	orf19.7092
orf19.7084-T	orf19.7084
orf19.7083-T	orf19.7083
orf19.7082-T	orf19.7082
orf19.7081-T	orf19.7081
orf19.7080-T	orf19.7080
orf19.7077-T	orf19.7077
orf19.7073-T	orf19.7073
orf19.7071-T	orf19.7071
orf19.7070-T	orf19.7070
orf19.7068-T	orf19.7068
orf19.7067-T	orf19.7067
snR46a-T	snR46a
orf19.7062-T	orf19.7062
orf19.7060-T	orf19.7060
orf19.7057-T	orf19.7057
orf19.7054-T	orf19.7054
orf19.7053-T	orf19.7053
orf19.7051-T	orf19.7051
orf19.7050-T	orf19.7050
orf19.7049-T	orf19.7049
orf19.7048.1-T	orf19.7048.1
orf19.7047-T	orf19.7047
orf19.7046-T	orf19.7046
orf19.7044-T	orf19.7044
orf19.7043.1-T	orf19.7043.1
orf19.7042-T	orf19.7042
orf19.7041-T	orf19.7041
orf19.7038-T	orf19.7038
orf19.7036-T	orf19.7036
orf19.7035-T	orf19.7035
orf19.7032-T	orf19.7032
orf19.7030-T	orf19.7030
orf19.7029-T	orf19.7029
orf19.7024-T	orf19.7024
orf19.7021-T	orf19.7021
orf19.7020-T	orf19.7020
orf19.7019-T	orf19.7019
orf19.7018-T	orf19.7018
orf19.7016-T	orf19.7016
orf19.7015-T	orf19.7015
orf19.7013-T	orf19.7013
orf19.7009-T	orf19.7009
orf19.7007-T	orf19.7007
orf19.6898-T	orf19.6898
orf19.6900-T	orf19.6900
orf19.6901-T	orf19.6901
orf19.6904-T	orf19.6904
orf19.6906-T	orf19.6906
snR24-T	snR24
orf19.6909-T	orf19.6909
orf19.6912-T	orf19.6912
orf19.6915-T	orf19.6915
orf19.6918-T	orf19.6918
orf19.6919-T	orf19.6919
orf19.6920-T	orf19.6920
orf19.6587-T	orf19.6587
orf19.6585-T	orf19.6585
orf19.6581-T	orf19.6581
orf19.6580-T	orf19.6580
orf19.6579-T	orf19.6579
orf19.6578-T	orf19.6578
orf19.6577-T	orf19.6577
orf19.6575-T	orf19.6575
orf19.6574-T	orf19.6574
orf19.6573-T	orf19.6573
orf19.6568-T	orf19.6568
orf19.6565-T	orf19.6565
orf19.6563.1-T	orf19.6563.1
orf19.6562-T	orf19.6562
orf19.6561-T	orf19.6561
orf19.6559-T	orf19.6559
orf19.6557-T	orf19.6557
orf19.6555-T	orf19.6555
orf19.6554-T	orf19.6554
orf19.6553-T	orf19.6553
orf19.6552-T	orf19.6552
orf19.6550-T	orf19.6550
orf19.6547-T	orf19.6547
orf19.6544-T	orf19.6544
orf19.6539-T	orf19.6539
orf19.6537-T	orf19.6537
orf19.6536-T	orf19.6536
orf19.6534-T	orf19.6534
orf19.6533-T	orf19.6533
orf19.6531-T	orf19.6531
orf19.6529-T	orf19.6529
orf19.6526-T	orf19.6526
orf19.6525-T	orf19.6525
orf19.6517-T	orf19.6517
orf19.6515-T	orf19.6515
orf19.6511-T	orf19.6511
orf19.6510-T	orf19.6510
orf19.6509-T	orf19.6509
orf19.6507-T	orf19.6507
orf19.6506-T	orf19.6506
orf19.6502-T	orf19.6502
orf19.6501-T	orf19.6501
orf19.6499-T	orf19.6499
snR8c-T	snR8c
orf19.6494-T	orf19.6494
orf19.6493-T	orf19.6493
orf19.6491-T	orf19.6491
orf19.6489-T	orf19.6489
orf19.6488-T	orf19.6488
orf19.6487-T	orf19.6487
orf19.6486-T	orf19.6486
orf19.6484-T	orf19.6484
orf19.6482-T	orf19.6482
orf19.6481-T	orf19.6481
orf19.6479-T	orf19.6479
orf19.6478-T	orf19.6478
orf19.6475-T	orf19.6475
orf19.6474-T	orf19.6474
orf19.6470-T	orf19.6470
orf19.6464-T	orf19.6464
orf19.6461-T	orf19.6461
orf19.6460-T	orf19.6460
orf19.6458.1-T	orf19.6458.1
orf19.6458-T	orf19.6458
orf19.6456-T	orf19.6456
orf19.6453-T	orf19.6453
orf19.3701-T	orf19.3701
orf19.3700-T	orf19.3700
orf19.3699-T	orf19.3699
orf19.3697-T	orf19.3697
orf19.3696-T	orf19.3696
orf19.5191-T	orf19.5191
orf19.5190-T	orf19.5190
orf19.5188-T	orf19.5188
orf19.5184-T	orf19.5184
orf19.5181-T	orf19.5181
orf19.5180-T	orf19.5180
orf19.5177-T	orf19.5177
orf19.5170-T	orf19.5170
orf19.5169-T	orf19.5169
orf19.5164-T	orf19.5164
orf19.5162-T	orf19.5162
orf19.5160-T	orf19.5160
orf19.5158-T	orf19.5158
orf19.5157-T	orf19.5157
orf19.5156-T	orf19.5156
orf19.5147-T	orf19.5147
orf19.5144-T	orf19.5144
orf19.5143-T	orf19.5143
orf19.5141-T	orf19.5141
orf19.5140-T	orf19.5140
orf19.5139-T	orf19.5139
orf19.5138-T	orf19.5138
orf19.5134-T	orf19.5134
orf19.5131-T	orf19.5131
orf19.5126-T	orf19.5126
orf19.1344-T	orf19.1344
orf19.1339-T	orf19.1339
orf19.1336.2-T	orf19.1336.2
orf19.1332-T	orf19.1332
orf19.1330-T	orf19.1330
orf19.6704-T	orf19.6704
orf19.6705-T	orf19.6705
orf19.6706-T	orf19.6706
orf19.6707-T	orf19.6707
orf19.6684-T	orf19.6684
orf19.6688-T	orf19.6688
orf19.6689-T	orf19.6689
orf19.6692-T	orf19.6692
orf19.6699-T	orf19.6699
orf19.6702-T	orf19.6702
orf19.6703-T	orf19.6703
orf19.5508-T	orf19.5508
orf19.5502-T	orf19.5502
orf19.7203-T	orf19.7203
orf19.7202-T	orf19.7202
orf19.7201-T	orf19.7201
orf19.7198-T	orf19.7198
orf19.7197-T	orf19.7197
orf19.7196-T	orf19.7196
orf19.7195-T	orf19.7195
orf19.7192-T	orf19.7192
orf19.7190-T	orf19.7190
orf19.7183-T	orf19.7183
orf19.7181-T	orf19.7181
orf19.7179-T	orf19.7179
orf19.7175-T	orf19.7175
orf19.7173-T	orf19.7173
orf19.7164-T	orf19.7164
orf19.7163-T	orf19.7163
orf19.7159-T	orf19.7159
orf19.7158-T	orf19.7158
orf19.7157-T	orf19.7157
orf19.7156-T	orf19.7156
orf19.7151-T	orf19.7151
orf19.7150-T	orf19.7150
orf19.7148-T	orf19.7148
orf19.7144-T	orf19.7144
orf19.7139-T	orf19.7139
orf19.7136-T	orf19.7136
orf19.7130-T	orf19.7130
orf19.7125-T	orf19.7125
orf19.7124-T	orf19.7124
orf19.7121-T	orf19.7121
orf19.7119-T	orf19.7119
orf19.7118-T	orf19.7118
orf19.7116-T	orf19.7116
orf19.7115-T	orf19.7115
orf19.7114-T	orf19.7114
orf19.7109-T	orf19.7109
orf19.7107-T	orf19.7107
orf19.7101-T	orf19.7101
orf19.7097-T	orf19.7097
orf19.7096-T	orf19.7096
orf19.7093-T	orf19.7093
orf19.7091-T	orf19.7091
orf19.7089-T	orf19.7089
orf19.7088-T	orf19.7088
